Latitude,Longitude,Ba,Cr,Cu,Mn,Ni,V,Zn,As,Bi,Co,Mo,Pb,Sb,Sn,U,Label
53.343076,-8.6196337,11.2,1.32,3.87,12.1,1.63,2.4,22.8,2.86,0.123,0.276,0.28,27.2,0.408,0.71,0.112,1
53.1129538,-8.6465174,18.6,1.39,4.12,14.4,1.6,2.6,8.5,3.01,0.1015,0.376,0.76,23.8,0.285,0.69,0.12,1
53.2210153,-8.5491689,14.8,13.6,16.8,369,28.4,18,18.8,11.05,0.1025,4.85,0.41,19.2,0.355,0.58,4.27,1
53.1263183,-8.5887278,80,2.84,139.5,15100,2.92,4,34.2,20.4,0.249,5.84,0.52,65.1,0.506,1.08,0.98,-1
53.609524,-8.624976,21.6,3.54,7.44,175,5.57,4.9,13.9,1.94,0.0254,0.946,1.01,7.7,0.186,0.24,4.4,1
53.1135107,-8.5615078,46.8,6.29,4.64,190.5,3.37,10.1,16.7,9.06,0.11,2.3,0.42,28.5,0.178,0.63,0.365,1
53.654235,-8.558909,29.2,12.85,37.5,110,10.7,17.3,29,5.1,0.0746,2.59,0.29,34.4,0.227,0.66,5.79,1
53.5051676,-8.7129029,17.7,11.45,315,320,15.1,18.2,45.1,7.25,0.06,3.68,1.37,11.55,0.281,0.36,1.33,-1
53.4513138,-8.739155,18.4,9.23,18.6,144,29.6,19.2,29.2,6.29,0.0432,3,2.05,20.1,0.828,0.35,16.15,-1
53.1443834,-8.680674,104,5.5,9.47,153.5,7.47,14.2,14.4,12.25,0.1015,2.02,2.85,26.5,0.527,0.46,1.08,1
53.6527406,-8.6552571,3.7,0.5,1.63,11.9,0.71,0.9,9.2,0.41,0.013,0.13,0.16,3.62,0.071,0.1,0.063,-1
53.6541014,-7.8982938,125.5,1.06,5.33,218,8.01,1.4,128.5,11.4,0.0041,8.67,1.7,0.366,0.18,0.03,7.37,-1
53.667536,-7.5614501,2.6,0.34,1.05,4.1,0.65,0.6,31,0.17,0.0051,0.114,0.07,0.465,0.015,0.05,0.034,-1
53.7057949,-7.802408,652,26.1,63.2,571,60.1,50,83.3,35.5,0.1475,12.15,2.28,28.3,1.725,0.87,7.89,-1
53.6541833,-8.5903061,63.3,1.44,3.98,217,1.98,2.8,18.2,51.9,0.1975,0.701,0.45,395,11.55,0.55,0.194,-1
53.1091667,-8.5865673,171.5,1.88,4.05,903,4.7,3.6,30.1,42.1,0.187,7.56,0.4,36.7,0.412,0.8,0.264,-1
53.2183499,-8.4326973,57.3,38.6,47.7,317,69.6,40.4,72.8,7.38,0.1475,8.03,1.08,21.2,0.359,0.86,2.85,-1
53.2370749,-7.4482246,32.9,2.41,4.47,52.4,2.71,9.5,20.4,2.7,0.0537,0.635,1.45,33.4,0.331,0.36,0.499,1
53.1135691,-8.6220948,168,3.12,3.3,1510,3.18,4.1,22.5,19.85,0.1275,3.1,0.27,30.7,0.37,0.5,0.453,1
53.2042946,-7.5115448,86.8,16.65,37.1,294,25.2,18.6,63.7,7.49,0.101,3.93,0.49,21.7,0.692,0.68,1.38,1
53.2735216,-8.2578794,41.1,15.35,17.65,1200,49.7,26.8,82.4,10.15,0.098,9.08,1.65,21.1,0.531,0.6,0.825,1
53.4350695,-8.7936873,48.8,19.8,14.4,99.2,19.95,32.8,31.6,8.21,0.0661,4.44,0.56,14.4,0.168,0.42,6.27,1
53.4697575,-8.589191,12.9,1.25,5.2,250,5.94,2.6,16.6,2.9,0.0863,1.065,0.65,127,1.82,0.34,1.615,-1
53.7280187,-8.5642196,146,12.65,8.96,151.5,7.02,19.8,20,7.44,0.0916,7.59,0.86,16.1,0.196,0.59,1.275,1
53.3628606,-8.7956498,66.5,20.5,22.6,1305,28.8,33.8,106.5,4.36,0.1025,6.41,1.42,16.35,0.274,0.9,1.11,1
53.2555709,-7.5065854,73,12.65,20.5,421,22.8,20.2,72.6,16.8,0.2,5.07,1.24,23.4,0.397,1.66,1.38,1
53.7967456,-8.5277034,88.1,10.75,32.7,564,25.9,21.9,27.4,16.75,0.0889,6.09,1.16,29.8,0.483,1.18,19.8,1
53.1508765,-8.5188889,46.1,13.6,52.3,865,17.05,15.2,47.9,8.69,0.1285,8.3,0.84,18.6,0.284,0.6,1.195,1
53.1119068,-8.4574928,146,17.35,44.3,1705,24.2,21.9,59.5,18.4,0.111,13.9,1.73,42.3,0.376,0.71,1.315,1
53.1190309,-8.4850798,38.2,5.09,7.27,15.4,2.65,6.3,8.5,3.09,0.0642,0.597,0.18,42.9,0.113,0.29,0.538,1
53.256085,-8.2801894,41.4,16.85,18.5,386,31.4,24.4,74,11.15,0.119,6.11,1.79,19.9,0.532,0.74,1.18,1
53.4892761,-8.503905,19.9,5.31,7.56,56,10.15,11.4,21.8,12.45,0.0773,1.56,0.92,25.1,0.337,0.58,2.05,1
53.6566551,-8.189455,101.5,34.6,25.7,104,20.2,33.3,96.6,6.07,0.137,2.41,0.54,28.3,0.274,0.88,1.53,1
53.3467546,-8.5169086,7.2,1.24,2.65,7.3,1.5,1.4,10.5,2.26,0.0962,0.205,0.21,23.4,0.299,0.52,0.083,1
53.6900538,-7.6463457,83.7,13.45,84,487,35,26.4,115.5,10.15,0.114,6.21,2.09,18.15,0.835,1,22.6,-1
53.7411697,-8.5551053,46.7,1.34,3.99,38.3,1.21,2,30.3,0.66,0.0252,0.249,0.39,8.32,0.159,0.25,0.101,1
53.4923964,-8.6732142,15.1,0.69,2.68,27.6,1.28,1.8,13.4,1.29,0.0737,0.212,0.33,18.6,0.353,0.68,0.455,1
53.736575,-8.5915804,101.5,1.33,2.82,14,2.37,2,12.6,9.27,0.0886,0.428,0.44,18.05,0.253,0.44,0.149,1
53.7071534,-8.6229382,91.1,10.2,9.04,218,12.7,16.4,24.3,57.4,0.0774,2.94,3.21,25.7,0.358,0.56,0.85,-1
53.4527561,-8.5538533,58.2,13.75,38.5,1175,26.6,23.3,48.5,8.21,0.0795,6.96,1.22,23.2,0.661,0.43,6.04,1
53.1308375,-8.4739779,31.8,1.18,3.43,21.2,1.37,1.6,32.4,1.19,0.0541,0.429,0.38,14.8,0.171,0.55,0.151,1
53.3975205,-8.5813532,28.1,13.1,11.05,117.5,10.55,21.1,34,12.45,0.0664,2.89,1.18,11.75,0.316,0.4,1.045,1
53.9029088,-8.4011069,71.6,18.25,32.3,288,25.6,29.4,54.1,15.15,0.1235,6.3,1.34,19.15,0.35,1.23,4.72,1
53.3635781,-8.4703969,27,19.25,11.9,588,26.2,34.2,63.7,9.5,0.1175,6.54,1.23,39.3,0.587,2.23,1.49,1
53.1668782,-8.438684,85,28,33,1710,67.5,54.9,117.5,13.4,0.1455,14,3.45,25.3,0.923,0.81,1.47,-1
53.5061303,-8.6786917,20.7,3.09,5.37,34.8,11.6,4.1,23.6,6.78,0.0185,1.475,1.77,5.39,0.095,0.22,0.803,1
53.8309781,-8.4687645,56.3,13.05,34.9,609,9.91,18.2,51.1,8.36,0.0944,5.93,1,13.5,0.168,0.84,0.886,1
53.1107646,-8.3697812,77.2,24.7,36.2,720,30.3,23.2,65.2,15.8,0.1115,7.85,2.01,26.6,0.518,1.54,1.51,1
53.1167129,-8.4056755,43.9,22.6,9.97,326,20.4,20.4,70.3,7.06,0.0985,6.26,1.35,20.3,0.194,0.42,0.831,1
53.5571449,-8.5799015,17.5,13.8,14.15,386,16.15,22.6,40,7.13,0.0647,3.73,1.14,12.2,0.354,1.73,1.15,1
53.720954,-7.0205113,178,39.9,122.5,816,31.8,40.3,127,6.16,0.179,11.95,0.7,28.6,0.531,1.41,1.125,-1
53.619274,-8.2870439,67.1,5.78,20.5,288,10.3,8.5,46.6,6.25,0.0743,2.41,1.07,27.4,0.347,0.69,6.09,1
53.5284853,-7.4696844,81.1,31.3,35.8,1205,69.4,40,155.5,12.6,0.159,14.35,2.15,26.3,0.766,3.25,1.63,-1
53.8876999,-8.4441376,60.9,20.6,14.95,2050,31,40.8,95.6,9.74,0.0969,8.99,1.77,18.2,0.376,0.92,1.485,1
53.6853954,-7.7995977,373,29.6,27.3,1110,26.8,41.8,116.5,19.25,0.098,8.57,1.14,31.3,0.676,0.75,6.66,1
53.7402945,-8.4057264,62.3,19.7,20.4,1445,30.8,34.3,84.4,10.25,0.0883,8.87,1.15,18.1,0.331,0.67,1.415,1
53.7839029,-7.8432588,142,36.4,14.65,1165,30.1,44.2,198.5,8.73,0.0983,9.38,0.83,33.5,0.237,0.81,1.81,1
53.203873,-8.3449765,33.6,4.82,9.12,62.8,8.77,7.9,53.6,3.51,0.0431,1.68,1.44,39.6,0.428,0.38,0.95,1
53.2732506,-8.0159382,57.7,20.2,14.55,192.5,24.8,25.7,64.5,10.9,0.0867,5.82,1.56,18.2,0.265,0.68,1.815,1
53.2528995,-8.3794847,19.4,8.2,13.7,276,41.4,18.5,33.2,14.3,0.0592,5.93,3.08,13.05,0.424,0.37,7.67,1
53.1521503,-8.3700916,197.5,18.05,31.7,807,36.9,21.2,167.5,20.6,0.1015,8.49,1.64,58.3,0.633,0.69,11.1,-1
53.2768717,-8.132175,19,9.11,11.65,44.9,21.7,13.4,23.4,4.89,0.0367,6.63,1.11,7.17,0.351,0.2,6.93,1
53.2361707,-8.4009625,23.3,12.15,31.9,40.1,15.25,15.2,26.6,4.53,0.0761,2.23,0.42,14.6,0.198,0.5,0.883,1
53.1474346,-8.4081169,446,28.3,13.6,9220,24.3,31.7,560,27.1,0.1175,8.59,2.36,153,0.238,0.62,1.64,-1
53.162372,-8.3654103,1455,6.58,55,346,12.85,8.4,143,11.5,0.0998,3.66,0.79,167.5,3.52,0.9,4.37,-1
53.111113,-8.3371412,68.6,14.6,34.6,382,15.9,16.4,53.5,5.92,0.071,4.75,0.43,19.95,0.171,0.51,1.91,1
53.2188913,-8.2453209,29.1,11.8,17.8,632,53.6,15.5,24.8,8.36,0.0592,4.99,3.77,13.7,1.335,0.46,21.3,-1
53.7614613,-8.5302635,37.8,0.65,3.14,7.1,0.89,1.2,8.4,1.49,0.0564,0.257,0.32,41.9,0.244,0.35,0.097,1
53.1096744,-8.2821643,70.4,22.8,39.2,1240,45.4,29,79.5,11,0.14,10.1,1.59,37.1,0.459,0.87,1.26,1
53.1117816,-8.4308062,86.6,30.1,25.7,1060,37.6,35.6,56.2,21.9,0.119,10.25,2.38,48,0.604,0.77,1.315,1
53.260004,-8.1697191,15.6,5.45,13.45,87.4,17.6,6.8,56.8,2.73,0.0491,1.485,1.36,18.35,0.841,0.66,4.37,1
53.3318273,-8.1658159,15.5,6.48,13.7,260,12.25,16.7,35.6,6.36,0.0455,2.74,0.59,13.75,0.252,0.97,1.98,1
53.1676579,-8.1135083,169,15.8,30.1,480,25.1,21.2,34.8,16.1,0.093,3.6,1.12,23,0.375,0.66,13.85,1
53.1706881,-8.1370978,38.9,8.03,22.4,145.5,14.35,16,32.2,6.52,0.1405,2.11,0.74,17.55,0.297,0.57,3.41,1
53.2425044,-8.3210518,8.8,0.58,2.26,50.9,2.59,1.1,10.1,2.35,0.02,0.488,0.45,12.5,0.11,0.15,0.153,1
53.2412382,-8.2577603,49.7,17.85,31.9,588,59.8,33.6,51.9,16.55,0.0894,11.7,3.61,16.4,0.578,0.93,6.79,-1
53.347318,-8.3235347,113,26.1,16.65,2090,46.4,47,429,29.5,0.1215,11.05,3.46,120.5,0.731,0.61,1.665,-1
53.2942721,-8.3452989,30.6,15.05,57.2,185.5,25.3,22,71.6,2.93,0.0848,4.74,1,17.95,0.459,0.51,13.75,1
53.3233811,-8.2262453,39.6,11.7,21.9,407,19.5,16.2,56.6,6.41,0.0891,4.56,0.72,55.4,0.576,6.01,1.1,-1
53.4562744,-7.7824955,176,24.5,26.2,255,50.3,42.1,103.5,13.85,0.116,10.8,2.98,24,0.444,0.72,3.63,1
53.4003477,-7.5065347,123,12.85,20.8,391,24,27,81,6.99,0.1015,5.02,1.97,27.8,0.553,0.66,5.49,1
53.367797,-7.8013646,333,26.1,40.4,1515,43.8,31.3,133,19.5,0.1485,14.4,1.54,111.5,0.872,0.92,1.26,-1
53.3162374,-8.3464364,35.2,19.75,21,412,20.2,39.9,37.1,16.85,0.139,6.34,0.81,17.4,0.234,0.46,4.37,1
53.1298457,-8.1685045,264,28.8,37.2,738,44,43.9,71.2,18.75,0.17,9.1,0.99,35.9,0.552,0.93,8.25,-1
53.2921858,-8.1951893,13.4,1.01,3.94,7.2,1.65,2.5,27.6,3.19,0.157,0.298,0.3,93.1,1.065,0.74,0.134,1
53.4007418,-8.2888501,34.8,14.25,11.8,1070,27.9,24.1,51.8,7.11,0.0889,8.1,1.05,13.2,0.219,0.48,0.913,1
53.1848823,-8.2621644,14.1,0.9,3.42,9.3,1.51,2.2,29.8,2.31,0.1235,0.293,0.23,46.6,0.562,0.59,0.099,1
53.167261,-8.2277269,73.8,22.1,25.1,530,33.7,33,131.5,15.4,0.191,7.34,1.75,30.5,0.289,0.67,1.97,1
53.3475565,-8.4707312,34.4,20.5,22.2,883,40.2,40.9,73.5,12.75,0.1065,7.5,1.73,27.3,0.575,0.86,1.77,1
53.3091982,-8.1873009,78.8,30.8,26.2,251,25,44,94.1,36.6,0.1405,4.72,1.17,27.1,0.233,0.73,6.03,1
53.2046108,-8.3119991,14.4,0.91,3.05,6.4,1.32,1.7,30.7,2.35,0.0993,0.293,0.21,34.5,0.382,0.44,0.097,1
53.2909831,-8.0744864,8.7,0.39,1.31,46.3,4.22,0.4,11.8,12.05,0.0022,1.265,0.44,0.068,0.02,0.01,0.137,-1
53.2561102,-8.0407591,40.9,2.28,49.3,109,4.56,3.3,33.7,2.19,0.0572,0.644,0.85,22.6,0.437,1.09,2.18,1
53.5075334,-8.0065442,63.3,14.1,18.45,972,17.2,22.3,56.3,13.25,0.0813,6.49,1.54,16.55,0.271,0.52,1.46,1
53.1328389,-7.9852596,318,21.9,14.6,643,24.9,26.4,72.9,15,0.0992,7.93,0.63,24.3,0.448,0.65,1.015,1
53.3323434,-8.1986144,43.5,14,14.1,767,23,22.8,91.2,8.48,0.103,5.79,0.88,40.8,0.508,2.74,0.967,1
53.1857534,-8.0134082,100.5,17.25,21.6,318,32.2,20.4,43.2,11.45,0.1165,5.65,0.74,28.2,0.404,0.76,3.21,1
53.2220796,-7.980827,11.8,0.88,2.52,46.7,1.46,2.4,16.7,1,0.0636,0.245,0.22,209,2.55,0.28,0.444,-1
53.3073085,-8.0367271,212,24.6,28.7,1325,42.9,32.5,44.9,40.5,0.1045,11.5,0.95,20.4,0.341,0.56,3.37,-1
53.2822214,-8.0391045,31.8,7.7,16.1,202,12.8,9.8,30.5,5.36,0.0815,2.41,0.5,38.4,0.46,4.47,1.595,-1
53.296773,-8.0194712,14.3,0.96,2.4,31.4,1.55,1.3,10.8,2.75,0.0309,0.275,0.65,64.4,1.675,0.22,0.187,1
53.2977631,-8.0461375,18.9,1.85,9.21,53,2.59,2.5,38.4,1.3,0.0424,0.473,0.45,19.3,0.285,0.46,0.411,1
53.168132,-8.3472469,504,20.5,118.5,2140,121,37.3,9120,120,0.114,28.8,1.47,150,9,1.07,5.23,-1
53.6335993,-8.3765407,48.8,27.9,41.1,211,50.2,39.2,58.5,8.52,0.114,4.82,1.39,19.85,0.448,0.77,17,-1
53.1526665,-8.108088,196.5,4.32,73.4,1790,9.81,8.6,49,8.52,0.0667,1.85,1.3,25.6,0.524,1.26,1.925,-1
53.2039215,-7.9875844,225,29.3,39.3,808,36,38.9,75.9,15.6,0.1865,6.91,1,38.4,0.518,1.24,8.26,1
53.1472617,-8.0453792,18.7,1.5,5.72,19.9,1.85,2,15.7,1.25,0.0338,0.355,0.45,11.55,0.186,0.29,0.375,1
53.2913911,-8.1054377,29.9,8.08,96.4,150.5,21.8,18.1,67.4,21.1,0.0631,4.88,2.3,12.4,0.339,0.46,5.32,-1
53.4712937,-8.3781759,8.5,0.83,3.12,5.8,1.19,2.2,42.7,2.12,0.0925,0.218,0.27,24,0.37,0.62,0.082,1
53.3587758,-7.8302883,411,16.8,20.4,1105,21.4,18.8,82,12.8,0.113,9.83,1.19,22.9,1.28,0.77,1.105,1
53.580865,-8.3718601,74.3,17.9,11.5,431,23.9,24.3,59.2,15,0.0909,7.23,0.67,19.75,0.281,0.57,1.035,1
53.490314,-8.2606222,5.6,0.69,2.21,6.7,1.61,1.5,8.9,3.95,0.0208,0.331,0.46,5.77,0.144,0.21,2.07,1
53.3654965,-8.0735042,28.4,11.95,26.3,214,24,23.5,26.4,7.4,0.0902,3.69,0.41,23.2,0.431,0.53,5.18,1
53.6507339,-7.6188644,15.8,1.13,4.67,10.4,1.91,3,40.3,3.02,0.157,0.304,0.32,50.4,0.718,1.02,0.113,1
53.6183343,-8.3243469,27,12,36.5,433,16.15,20.2,53.9,10.35,0.0728,4.5,1.08,17.7,0.627,2.02,1.05,1
53.3139709,-8.1322742,36.2,18.7,19.95,278,23,23,77.7,7.99,0.1055,5.25,0.53,19.35,0.267,0.62,1.14,1
53.3328473,-7.9773543,229,32.5,14.5,80.5,22.2,50.7,30.9,22.7,0.176,4.11,0.43,41.7,0.35,1.08,6.07,-1
53.4560101,-8.2298087,46.1,22.3,29.4,1005,40.6,29.6,92.4,20.5,0.1315,9.12,2.54,20,0.573,0.84,1.355,1
53.3809997,-8.249932,29,14.8,14.8,132,17.25,30.1,50,11,0.1155,4.67,0.62,20,0.29,0.61,3.85,1
53.4748639,-7.9846571,194.5,24,34.9,137.5,29.9,41,39.7,13.75,0.168,4.22,1.94,90.5,0.636,0.93,26.4,-1
53.4218167,-8.0509185,16.3,8.5,9.73,165.5,18.4,12,29.4,7.5,0.0415,4.92,0.8,9,0.327,0.26,0.699,1
53.4225658,-8.0780846,13.8,1.19,3.68,12.4,1.9,2.7,34.2,3.59,0.21,0.352,0.32,103.5,1.11,0.85,0.109,1
53.4049872,-8.0703995,45.1,9.76,93.3,476,16,14.3,41.8,33.7,0.0702,3.4,1.74,16.45,0.56,0.97,2.31,-1
53.382948,-8.3117523,35.2,4.01,7.66,1790,13.4,5.9,16.6,4.56,0.0313,1.585,0.59,8.74,0.482,0.28,6.02,1
53.3817313,-8.0751099,43.3,8.17,38.6,417,71.8,11.7,64.4,32.2,0.0478,7.17,3.41,13.7,0.833,0.59,4.51,-1
53.5091962,-8.2318745,27.2,19.3,22.8,247,21.5,16.3,27.9,18.35,0.0316,3.02,0.63,9.47,0.525,0.26,2.91,1
53.4378672,-8.2264157,8.6,0.8,2.4,9.5,1.24,1.7,21.1,2.25,0.0843,0.247,0.2,44.2,1.275,0.52,0.196,1
53.5975257,-8.3177083,39.2,9.24,20.5,375,9.87,14.4,29,6.77,0.0882,4.13,0.57,12.15,0.217,0.54,1.62,1
53.5963372,-8.3477399,116.5,12.5,14.25,2410,12.7,21.6,48,10.6,0.06,6.25,0.59,18.6,0.212,0.59,0.996,1
53.6536351,-8.0772083,13.7,1.28,3.41,19,1.73,2.6,15.1,2.89,0.117,0.379,0.26,34.3,0.412,0.7,0.109,1
53.5461357,-8.3490936,81.3,10.4,70.2,818,15.45,14.2,102,32,0.0782,6.82,1.28,51.8,0.652,2.39,10.45,-1
53.4730207,-8.2510591,39.9,22.2,36.6,976,27.8,35.7,65.5,12.75,0.0849,8.28,0.94,20.5,0.451,0.63,1.28,1
53.3481066,-8.1387463,27.3,10.45,22.1,229,14.3,17,39.4,12.5,0.0645,3.73,0.78,19.25,0.375,0.77,1.39,1
53.5454148,-7.8280628,439,42.6,16.95,240,28.7,49.8,131.5,9.23,0.123,5.39,0.38,42.4,0.371,1.04,5.25,-1
53.3454236,-8.1093993,32.7,15.15,15.9,420,25.3,33.1,44.8,15.75,0.0674,6.92,1.47,15.8,0.354,0.54,2.04,1
53.5414882,-8.1382449,49.2,23.5,20,845,44.7,32.9,91.5,12.3,0.114,12.1,1.32,18.8,0.574,0.64,1.11,1
53.6127379,-8.2614048,60.8,17.1,18.4,1535,24.2,28.7,112,12.45,0.101,8.05,1.34,19.25,0.378,0.64,1.325,1
53.5259532,-8.079284,42.6,11.3,23,1830,40.3,17,97.1,8.06,0.1165,22.3,1.61,19.2,0.513,0.52,1.01,-1
53.6123735,-8.051977,81.5,22.8,47.5,779,16.9,27.9,54,8.54,0.0848,4.67,0.56,25.2,0.355,0.58,0.939,1
53.5567601,-8.0131453,32.9,1.23,6.22,27.5,6.62,2.2,13.4,1.1,0.0296,0.495,1.09,8.29,0.259,0.26,7.07,1
53.5600409,-8.1670071,46.3,23.3,12.9,1310,36.1,36.8,88.8,11.05,0.1055,14.6,1.18,21.5,0.436,0.61,0.838,1
53.654076,-7.5611664,52.9,24,14.65,383,45.4,48.1,115,7.03,0.0774,10.25,1.89,20.6,0.568,0.63,1.51,1
53.183261,-8.3417747,50.2,15.65,15.7,308,28.5,35.8,43.8,19.65,0.0612,3.77,3.89,16.15,0.326,0.51,1.93,1
53.6200608,-8.1104535,10.7,0.97,3.62,12.8,1.33,2,15.7,2.99,0.118,0.282,0.24,51.1,0.97,1.21,0.083,1
53.5805245,-8.227916,30.4,16.3,37.1,401,13.65,26.1,41.2,8.83,0.061,5.03,0.74,15.45,0.333,0.5,1.075,1
53.5601766,-8.1022095,29.1,12.55,9.31,213,11.7,32.5,36.1,4.8,0.0662,5.11,0.48,13.3,0.193,0.51,0.896,1
53.4199399,-8.0127733,43.7,24.1,27.9,813,42.5,31.9,82.8,16.35,0.125,14.35,1.04,23.3,0.617,0.65,0.92,1
53.2707417,-8.0967689,10.5,0.99,3.33,22.6,1.77,2.2,25.5,2.11,0.0969,0.261,0.25,24.6,0.388,0.63,0.133,1
53.6317055,-8.0994342,109.5,30.4,37.2,1865,39.2,39.7,99.8,14.1,0.1225,9.85,0.99,37.3,0.476,1.22,1.235,1
53.6325427,-8.1992331,83.6,16.75,26.4,116,17.7,16.7,97.1,2.56,0.0954,3.29,0.32,34.5,0.286,1.18,0.843,1
53.5667266,-7.8411974,8.7,0.59,2.51,52.9,0.77,1.3,11.9,1.06,0.0465,0.139,0.11,14.3,0.171,0.32,0.063,1
54.0155392,-8.2859776,211,25.3,34.2,970,14.55,33.1,41.5,7.16,0.0909,7.47,0.64,13.6,0.242,0.83,0.946,1
53.7571423,-7.9911317,30.9,0.6,2.36,17.1,0.84,1.3,10.3,0.71,0.0175,0.158,0.28,8.6,0.11,0.17,0.126,1
53.8469499,-8.3479272,54.8,13.25,18.5,164.5,24,20.3,47.5,13.25,0.1115,6.29,1.57,19.85,0.338,0.72,2,1
53.8515129,-8.1326214,65.2,25,19.25,872,28.8,47.1,83.9,12.25,0.1105,9.56,2.08,27.1,0.46,2.06,1.84,1
53.920715,-8.2958778,7.9,0.66,3.16,9.3,1.03,2,20.4,2.7,0.1485,0.184,0.23,239,1.07,0.77,0.06,-1
53.4546814,-8.0722425,30.9,15.9,42.3,219,21.7,21.7,57.6,9.52,0.1055,9.24,0.48,17.05,0.342,0.61,1.265,1
53.4372309,-8.0754179,25,1.11,2.96,139,3.32,1.7,14.1,5.52,0.0636,0.937,0.89,11.1,0.204,0.31,0.739,1
53.20416,-8.4382114,24.5,16.8,8.39,124.5,15.95,25.2,36.1,6.81,0.178,2.56,0.88,17.8,0.155,0.56,1.345,1
53.903149,-8.2011852,32.5,13.9,21.3,960,23.7,18,79.2,6.9,0.194,9.28,0.83,15.65,0.259,0.72,0.948,1
53.4533875,-8.4433752,32.3,11.15,48,271,22.8,20.5,35.3,8.2,0.0761,3.71,1.36,22.1,0.717,1.14,27,-1
53.6027926,-7.835669,71.7,10.75,15.25,265,19.85,13.8,45.9,10.85,0.0954,5.41,1.35,20.3,0.398,0.81,4.33,1
53.7050075,-8.1667464,47.9,10.1,22.8,90.4,14.45,16.6,25.8,7.94,0.0816,2.77,0.86,24,0.363,0.47,7.04,1
53.8828745,-8.1994306,23.6,10.65,8.04,588,10.05,15.8,59.4,4.01,0.1265,4.6,0.62,11.45,0.135,0.59,0.466,1
53.4328855,-8.0521654,8.9,0.82,6.87,25.7,1.32,1.5,18.8,1.39,0.0503,0.224,1.66,11.55,0.214,0.53,0.129,1
53.8665188,-8.1733298,49.1,24.3,14.7,1110,28.7,31,99.6,9.03,0.1455,10.1,1.73,41.3,0.46,0.81,0.839,1
53.6362666,-7.7225051,501,24.6,6.46,1025,16.9,32.4,127.5,9.82,0.1095,7.29,0.53,70.8,0.52,0.6,2.05,-1
53.7283897,-8.0849956,180.5,15.9,10.9,346,11.75,58.7,58.8,14.25,0.0756,6.74,0.42,25.3,0.244,1.19,0.903,1
53.240905,-7.6932143,13.1,1.08,3.14,13.2,1.49,2.3,17.1,2.28,0.0885,0.33,0.36,28.9,0.349,0.49,0.169,1
53.8357098,-8.0134121,907,39.4,128.5,509,43.6,58,49.5,20.2,0.205,9.34,0.94,64.6,2.13,1.58,17.15,-1
